ReportId,RepCode,Name - Native,Name - English,Dir,PPA_Cutoff,Top_Cutoff,Type,Restrictions?,Region,SubRegionID,Country,NewCode,Keywords,Name_Native_Letter,Name_Native_Companies,Name_Native_Industry,Name_Native_Descriptive,Sect_Primary,Sect_Secondary,UK_Assoc1 to 20,PW_Assoc1 to 20,FR_Assoc1 to 20,IT_Assoc1 to 20,SP_Assoc1 to 20,NO_Assoc1 to 20,GE_Assoc1 to 20,RU_Assoc1 to 20,MultiCountry,Date_Last_Edited,Marketing_Description_Native,Marketing_Description_English,Report_Definition_Native,Report_Definition_English,Top3_1,Top3_2,Top3_3,Top20_1,Top20_2,Top20_3,Top20_4,Top20_5,Top20_6,Top20_7,Top20_8,Top20_9,Top20_10,Top20_11,Top20_12,Top20_13,Top20_14,Top20_15,Top20_16,Top20_17,Top20_18,Top20_19,Top20_20,AT_Assoc1 to 20
25021,FR68,,Garden Sheds & Buildings,G:\FRGARDSH\,1000,0,Regional,True,3,,2,PWLEIEQR21B,,,Garden Shed & Building Companies,Garden Sheds & Buildings Industry,,Leis,Gard,,,,,,,,,,01/09/2021 09:12:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24987,IE22,,Gardening & Landscaping,G:\IEGARDEN\,2000,0,Regional,False,3,2,72,PWCONTCM98A,,,,,,Buil,Gard,,,,,,,,,,24/08/2021 12:38:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18477,RO04,,Gas Distribution,G:\ROGASDIS\,1000,0,Regional,False,3,2,121,PWENESPM31A,romania; romanian; europe; european; gas; gaz;,,Gas Distribution Companies,Gas Distribution Industry,,Ener,Supp,,,,,,,,,,04/08/2017 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18439,IN13,,Glass,G:\INGLASS1\,1000,0,Regional,False,3,1,69,PWCONPSM169A,India; Indian; Asia;,,Glass Companies,Glass Industry,,Buil,Glas,,,,,,,,,,02/08/2017 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19750,BE27,,Glass,G:\BEGLASS1\,1000,0,Regional,False,3,2,19,PWCONBCR26C,Belgium; Belgian; Europe; glass,,Glass Companies,Glass Industry,,Buil,Glas,,,,,,,,,,05/12/2017 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24988,IE23,,Glass,G:\IEGLASSM\,2000,0,Regional,False,3,2,72,PWCONBCM26D,,,,,,Buil,Glas,,,,,,,,,,24/08/2021 12:44:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19495,BE12,,Grain & Oilseed,G:\BEGRAINS\,1000,0,Regional,False,3,2,19,PWAGRAPM44A,belgium; belgian; europe; grain; seed; oils; oil,,Grain & Oilseed Companies,Grain & Oilseed Industry,,Agri,Agri,,,,,,,,,,10/08/2017 00:00:00,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,
22449,PT23,,Grain Mill Product Manufacturers,G:\PTGRAINM\,1000,0,Regional,False,3,2,117,PWAGRAPR21B,,,,,,Agri,Agri,,,,,,,,,,23/11/2018 15:59:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23126,CHINA2,,Grain Mill Product Manufacturers,G:\CNGRAINP\,1000,0,Regional,True,3,1,32,PWAGRAPR21C,,,,,,Agri,Prod,,,,,,,,,,26/07/2019 14:22:33,,,,Grain Mill Product Manufacturers in China and Hong Kong,,,,,,,,,,,,,,,,,,,,,,,,,
23951,AS06,,Grain Mill Product Manufacturers,G:\ASGRAINM\,1000,0,Regional,True,3,1,215,PWAGRAPR21D,,,,,,Agri,Prod,,,,,,,,,Asia,12/05/2020 14:23:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18421,USA25,,Healthcare,G:\HEALTHUS\,1000,0,Regional,False,3,1,153,PWHEADGM55A,USA; america; american; us; north america,,Healthcare Companies,Healthcare Industry,,Heal,HeMe,,,,,,,,,,31/07/2017 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18448,IN22,,Healthcare,G:\INHEALTH\,1000,0,Regional,False,3,1,69,PWHEADGM57A,India; Indian; Asia;,,Healthcare Companies,Healthcare Industry,,Heal,HeMe,,,,,,,,,,21/03/2018 00:00:00,,,,includes medical devices; healthcare services; hospitals; research laboratories,,,,,,,,,,,,,,,,,,,,,,,,,
24989,IE24,,Healthcare,G:\IEHEALTH\,2000,0,Regional,False,3,2,72,PWHEAEPM73A,,,,,,Heal,HeMe,,,,,,,,,,24/08/2021 12:46:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23419,OCE4,,Healthcare Recruitment,G:\OCEHEALT\,1000,0,Regional,False,3,1,215,PWSERRER41H,,,,,,Recr,Serv,,,,,,,,,Oceania,01/11/2019 13:04:12,,,,companies involved in healthcare recruitment in Australia and New Zealand,,,,,,,,,,,,,,,,,,,,,,,,,
24990,IE25,,Heating; Ventilation & Air Conditioning,G:\IEHEATIN\,2000,0,Regional,False,3,2,72,PWCONPSM196A,,,,,,Buil,Heat,,,,,,,,,,24/08/2021 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28921,PO36,,Home Furnishings & Fixtures,G:\HOFUFIPO\,1000,0,Regional,False,3,2,116,PWFURRSR38D,,,Home Furniture & Fixture companies,Home Furniture & Fixtures industry,,Furn,Reta,,,,,,,,,,18/01/2024 12:14:17,,Home Furniture & Fixtures companies in Poland,,Home Furniture & Fixtures,,,,,,,,,,,,,,,,,,,,,,,,,
24991,IE26,,Hospitality & Travel,G:\IEHOSPIT\,2000,0,Regional,False,3,2,72,PWHOSTRM50A,,,,,,Leis,Hosp,,,,,,,,,,24/08/2021 13:01:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19715,BE25,,Hospitals,G:\BEHOSPIT\,1000,0,Regional,False,3,2,19,PWHEACSM67A,,,Hospitals,Hospitals Industry,,Heal,Serv,,,,,,,,,,15/11/2017 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22101,IN44,,Hospitals,G:\INHOSPIT\,1000,0,Regional,False,3,1,69,PWHEACSR56B,,,Hospitals,Hospitals Industry,,Heal,Serv,,,,,,,,,,21/03/2018 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22925,PT37,,Hospitals,G:\PTHOSPIT\,1000,0,Regional,True,3,2,117,PWHEACSR56C,,,Hospitals,Hospitals and Healthcare industry,,Heal,HeMe,,,,,,,,,,23/05/2019 11:16:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27129,IE61,,Hotels,G:\IEHOTEL\,1000,0,Regional,False,3,2,72,PWHOSACM28C,hotels; hotel; accommodation,,Hotel companies,Hotel industry,,Leis,Hote,,,,,,,,,,31/01/2023 00:00:00,,The companies analysed in this report are involved in the hotel industry.,,A hotel is an establishment which provides accommodation; foods and other services for travellers and tourists.,,,,,,,,,,,,,,,,,,,,,,,,,
18422,USA26,,Hotels & Resorts,G:\HOTELSUS\,1000,0,Regional,False,3,1,153,PWHOSACM35A,USA; america; american; us; north america,,Hotels & Resorts,Hotels & Resorts Industry,,Leis,Hote,,,,,,,,,,31/07/2017 00:00:00,,,,,,,,18465,18466,9992,,,,,,,,,,,,,,,,,,,
18449,IN23,,Hotels & Resorts,G:\INHOTELS\,1000,0,Regional,False,3,1,69,PWHOSACM36A,India; Indian; Asia;,,Hotels & Resorts,Hotels & Resorts Industry,,Leis,Hote,,,,,,,,,,02/08/2017 00:00:00,,,,,,,,18465,18466,,,,,,,,,,,,,,,,,,,,
18465,BE08,,Hotels & Resorts,G:\BEHOTELS\,1000,0,Regional,False,3,2,19,PWHOSACM38A,Belgium; Belgian; Europe; hotels; accomodation,,Hotels & Resorts,Hotels & Resorts Industry,,Leis,Hote,,,,,,,,,,03/08/2017 00:00:00,,,,,,,,10387,6100,9512,9992,13672,5155,961,18466,4898,,,,,,,,,,,,,
18466,PT03,,Hotels & Resorts,G:\PTHOTELS\,1000,0,Regional,False,3,1,117,PWHOSACM39A,portugal; portugeuse; europe; european; hotel; hotelaria; resort;,,Hotels & Resorts,Hotels & Resorts Industry,,Leis,Hote,,,,,,,,,,03/08/2017 00:00:00,,Companies involved in the owning and operating of hotels and resorts,,,,,,10387,961,5155,6100,9512,9992,13672,,,,,,,,,,,,,,,
18467,MY01,,Hotels & Resorts,G:\MYHOTELS\,1000,0,Regional,False,3,1,91,PWHOSACM40A,malaysia; far east; asia; malaysian; hotel; resort; accomodation,,Hotels & Resorts,Hotels & Resorts Industry,,Leis,Hote,,,,,,,,,,03/08/2017 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18478,RO05,,Hotels & Resorts,G:\ROHOTELS\,1000,0,Regional,False,3,2,121,PWHOSACM41A,romania; romanian; europe; european; hotel; hotels; accomodation,,Hotels & Resorts,Hotels & Resorts Industry,,Leis,Hote,,,,,,,,,,04/08/2017 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19516,PH02,,Hotels & Resorts,G:\PHHOTELS\,1000,0,Regional,False,3,1,115,PWHOSACM42A,philippines; far east; hotels; resorts;,,Hotels & Resorts,Hotels & Resorts Industry,,Leis,Hote,,,,,,,,,,15/08/2017 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22910,OCE3,,Hotels & Resorts,G:\OCEHOTEL\,1000,0,Regional,False,3,1,12,PWHOSACR42B,hotels; resorts; lodges; hostels; inns; country club; motels,,,,,Leis,Hote,,,,,,,,,,16/05/2019 12:35:00,,companies involved in the owning and operating of hotels and resorts in Oceania,,includes hotels; resorts; lodges; hostels; inns; country club; motels,,,,,,,,,,,,,,,,,,,,,,,,,
25210,IE44,,Housebuilders,G:\IREHOUSB\,1000,0,Regional,False,3,2,72,PWCONBCR16K,,,Housebuilding Companies,Housebuilding Industry,,Buil,Buil,,,,,,,,,,03/12/2021 00:00:00,,Companies building houses and other residential property developments,,Housebuilders; Apartments,,,,,,,,,,,,,,,,,,,,,,,,,
22684,PT31,,Household & Ornamental Ceramics,G:\PTCERAMH\,1000,0,Regional,False,3,2,117,PWFURPDR18C,ceramica; ceramicas,,,,,Furn,Mana,,,,,,,,,,12/02/2019 12:02:48,,,,includes stoneware; tableware; decorative ceramics; pots,,,,,,,,,,,,,,,,,,,,,,,,,
19765,BE37,,HVAC Equipment,G:\BEHVACEQ\,1000,0,Regional,False,3,2,19,PWCONPSR98B,Poland; Polish; hvac; air conditioning; heating; cooling; refrigeration,,Hvac Equipment Manufacturers,Hvac Equipment Manufacturing Industry,,Buil,Heat,,,,,,,,,,06/12/2017 00:00:00,,Companies involved in the production and distribution of air conditioning; heating; cooling and refrigeration equipment,,,,,,,,,,,,,,,,,,,,,,,,,,,
25172,AS08,,HVAC Equipment,G:\ASHVACEQ\,1000,0,Regional,False,3,1,215,PWCONPSR196B,,,HVAC Equipment companies,HVAC Equipment industry,,Buil,Equi,,,,,,,,,Asia,10/11/2021 11:32:32,,Companies involved in heating; ventilation and air conditioning equipment,,,,,,,,,,,,,,,,,,,,,,,,,,,
18082,DE28,Top 100 - Beratungsleistungen IT,I.T. Consultants,G:\PWGECO24\,1000,,Regional,True,3,2,58,PWINFSUR24B,,,,Top 100 - Beratungsleistungen It Industry,,Aero,Acco,,,,,,,,,,02/08/2017 21:27:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22549,IN50,,I.T. Services,G:\INITSERV\,1000,0,Regional,False,3,1,69,PWINFSUR26B,,,,,,Info,Serv,,,,,,,,,,18/12/2018 16:56:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19758,BE32,,Ice Cream,G:\BEICECRE\,1000,0,Regional,False,3,2,19,PWFOOFZR42B,Belgium; Belgian; Europe; ice cream,,Ice Cream Companies,Ice Cream Industry,,Food,Mana,,,,,,,,,,05/12/2017 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19764,PO03,,Ice Cream,G:\POICECRE\,1000,0,Regional,False,3,2,116,PWFOOFZR42C,Poland; Polish; ice cream ; dairy; frozen,,Ice Cream Companies,Ice Cream Industry,,Food,Dair,,,,,,,,,,06/12/2017 00:00:00,,Companies involved in the production of ice cream in Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,
23892,ICEM,,Ice Makers,G:\ICEMAKER\,1000,0,Regional,False,3,1,,PWFOOFZM44A,ice cubes;glacons; glace a rafraichir; glace pilee; glace carbonique; glacons nuggets; glace concassee; fabbrica del ghiaccio; produzione del ghiaccio; ghiacciaia; ghiaccio alimentare; vendita ghiaccio; fornitura ghiaccio; ghiaccio confezionato; blocchi di ghiaccio; cubetti di ghiaccio; ghiaccio a cubetti; fábrica de gelo; fabricação de gelo; cubos de gelo,,Ice Makers,Ice Industry,,Food,Food,,,,,,,,,,06/04/2020 00:00:00,,companies involved in the production of packaged ice,,ice cubes;glacons; glace a rafraichir; glace pilee; glace carbonique; glacons nuggets; glace concassee; fabbrica del ghiaccio; produzione del ghiaccio; ghiacciaia; ghiaccio alimentare; vendita ghiaccio; fornitura ghiaccio; ghiaccio confezionato; blocchi di ghiaccio; cubetti di ghiaccio; ghiaccio a cubetti; fábrica de gelo; fabricação de gelo; cubos de gelo,,,,,,,,,,,,,,,,,,,,,,,,,
29392,IE79,,Industrial Doors & Shutters,G:\IE79IE79\,1000,0,Regional,False,3,2,72,PWCONPSR125C,,,,,,Buil,Prod,,,,,,,,,,09/09/2024 15:37:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24992,IE27,,Industrial Goods & Services,G:\IEINDUST\,2000,0,Regional,False,3,2,72,PWCONPSM197A,,,,,,Buil,PrEq,,,,,,,,,,24/08/2021 13:17:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26783,DE65,Industrial Plastic Products Manufacturers,Industrial Plastic Products Manufacturers,G:\DE65DE65\,1000,0,Regional,True,3,2,58,PWCHEPLR48D,,,,,,Plas,Part,,,,,,,,,,17/08/2022 00:00:00,,,,GECI47 in English,,,,,,,,,,,,,,,,,,,,,,,,,
29277,PO40,,Industrial Rubber Products,G:\PO40PO40\,20,0,Regional,False,3,2,116,PWCHEPLP33A,,,,,,Chem,Rubb,,,,,,,,,,27/06/2024 12:27:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18390,USA2,,Information Technology,G:\INFTCUSA\,1000,0,Regional,False,3,1,153,PWINFSOM39A,,,Information Technology Companies,Information Technology Industry,,Info,Soft,,,,,,,,,,26/07/2017 00:00:00,,,,,,,,9912,,,,,,,,,,,,,,,,,,,,,
22142,RO14,,Information Technology,G:\ROITSERV\,1000,0,Regional,False,3,2,121,PWINFSUR24C,software; services; technology; cloud computing; it services; it solutions;,,Information Technology Companies,Information Technology Industry,,Info,Serv,,,,,,,,,,18/04/2018 00:00:00,,Companies involved in information technology services in Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,
22889,HU03,,Information Technology,G:\HUINFORM\,1000,0,Regional,True,3,2,67,PWINFSUR24D,,,,,,Info,Serv,,,,,,,,,,10/05/2019 15:09:16,,Companies involved in information technology services in Hungary,,software; services; technology; cloud computing; it services; it solutions;,,,,,,,,,,,,,,,,,,,,,,,,,
23829,LV11,,Information Technology,G:\LVINFORM\,1000,0,Regional,False,3,2,83,PWINFSUR26C,,,Information Technology companies,Information Technology industry,,Info,Soft,,,,,,,,,,06/03/2020 00:00:00,,Companies involved in the information technology cluster and software industry in Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,
24993,IE28,INFORMATION TECHNOLOGY,INFORMATION TECHNOLOGY,G:\IEINFORM\,2000,0,Regional,False,3,2,72,PWINFMAM36A,Software; Hardware; Computer Programming; Updates; Virtual Media; Software Solutions; Professional IT Services; Client Solutions; Cloud Software; Compliance Software; Computer Software; Business Software Companies; Software Research; Tech Software; Systems; Data; Diagnostic Software; Digital Media; IT Companies; Information Technology; IT Consultant; IT Services; Managed IT Services; IT Companies; Computer Security; Cloud Computing Services; Tech Solutions; Cloud Infrastructure; Cloud Computing Companies; Cloud Storage Providers; Computer Hardware Suppliers; Wholesale Hardware Suppliers; Computer Hardware ComponentsComputer Hardware Engineer;,,,,INFORMATION TECHNOLOGY,Info,Soft,,,,,,,,,,24/08/2021 00:00:00,,Software & IT Businesses in Ireland,,Software Developers; Computer Hardware Manufacturers; Technical Support,,,,,,,,,,,,,,,,,,,,,,,,,
22173,DE01,,Insurance,G:\DE01DE01\,1000,0,Regional,False,3,2,58,PWFINSEP40A,,,Insurance Companies,Insurance Industry,,Fina,Insu,,,,,,,,,,21/05/2018 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22408,WEU01,,Insurance,G:\WEUINSUR\,1000,0,Regional,False,3,2,215,PWFINSER54B,,,Insurance Providers,Insurance Industry,,Fina,Insu,,,,,,,,,Western European,16/11/2018 12:49:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22409,EEU03,,Insurance,G:\EEUINSUR\,1000,0,Regional,False,3,2,215,PWFINSER54C,,,Insurance Providers,Insurance Industry,,Fina,Insu,,,,,,,,,Eastern European,16/11/2018 12:51:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22410,SCN04,,Insurance,G:\SCNINSUR\,1000,0,Regional,False,3,2,215,PWFINSER54D,,,Insurance Providers,Insurance Industry,,Fina,Serv,,,,,,,,,Scandinavia,16/11/2018 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22411,BLT03,,Insurance,G:\BLTINSUR\,1000,0,Regional,False,3,2,215,PWFINSER54E,,,Insurance Providers,Insurance Industry,,Fina,Insu,,,,,,,,,Baltic,16/11/2018 12:55:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22412,BLK04,,Insurance,G:\BLKINSUR\,1000,0,Regional,False,3,2,215,PWFINSER54F,,,Insurance Providers,Insurance Industry,,Fina,Insu,,,,,,,,,Balkan,16/11/2018 13:01:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22414,ME01,,Insurance,G:\MEINSURA\,1000,0,Regional,False,3,1,215,PWFINSER54H,,,Insurance Providers,Insurance Industry,,Fina,Insu,,,,,,,,,Middle East,16/11/2018 00:00:00,,Companies involved in providing insurance services and related activities in the Middle East,,,,,,,,,,,,,,,,,,,,,,,,,,,
22555,IN55,,Insurance,G:\ININSURA\,1000,0,Regional,False,3,1,69,PWFINSER15B,,,,,,Fina,Serv,,,,,,,,,,19/12/2018 11:38:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22601,PT28,,Insurance,G:\PTINSURA\,2000,0,Regional,False,3,2,117,PWFINSER54I,,,Insurance companies,Insurance Industry,,Fina,Insu,,,,,,,,,,15/01/2019 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19515,GR12,,Insurance & Related Activities,G:\GRINSURA\,1000,0,Regional,False,3,2,61,PWFINSEM41A,Greece; Greek; Europe; insurance; financial;,,Insurance Companies,Insurance Industry,,Fina,Serv,,,,,,,,,,15/08/2017 00:00:00,,Companies involved in insurance and related activities in Greece,,,,,,758,763,745,9969,9995,10012,,,,,,,,,,,,,,,,
22657,ID01,,Insurance & Related Activities,G:\IDINSURA\,1000,0,Regional,False,3,1,70,PWFINSER41B,,,,,,Fina,Insu,,,,,,,,,,05/02/2019 10:00:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24704,ES13,,INSURANCE BROKERAGE,G:\ES13ES13\,2000,0,Regional,False,3,2,133,PWFINSER47J,,,,,,Fina,Insu,,,,,,,,,,28/04/2021 00:00:00,,,,SPCS99 in English,,,,,,,,,,,,,,,,,,,,,,,,,
23538,AS05,,Insurance Brokers,G:\ASINSURA\,1000,0,Regional,False,3,1,215,PWFINSER47B,insurance; broker; agent; intermediaries;,,Insurance Brokers,Insurance Brokers Industry,,Fina,Insu,,,,,,,,,Asia,04/12/2019 15:34:01,,companies involved in insurance brokerage and intermediary in Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,
24302,PO20,,Insurance Brokers,G:\POINSBRO\,1000,0,Regional,True,3,2,116,PWFINSER47D,,,Insurance Brokers,Insurance Brokers Industry,,Fina,Serv,,,,,,,,,,26/11/2020 13:17:48,,Companies involved in insurance brokerage and intermediary in Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,
24303,BNL3,,Insurance Brokers,G:\BNLINSBR\,1000,0,Regional,False,3,2,215,PWFINSER47E,,,Insurance Brokers,Insurance Brokers Industry,,Fina,Serv,,,,,,,,,Benelux,26/11/2020 13:20:34,,Companies involved in insurance brokerage and intermediary in Belgium; Netherlands and Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,,,
24483,BS11,,Insurance Brokers,G:\BS11BS11\,1000,0,Regional,False,3,2,215,PWFINSER47F,,,Insurance Brokers,Insurance Brokers Industry,,Fina,Serv,,,,,,,,,Serbia; Croatia; Czech Republic,17/02/2021 16:16:49,,,,Bespoke report for Italy customer (Fabio),,,,,,,,,,,,,,,,,,,,,,,,,
24501,RS02,,Insurance Brokers,G:\RSINSBRO\,1000,0,Regional,False,3,2,206,PWFINSER47G,,,Insurance Brokers,Insurance Brokers Industry,,Fina,Serv,,,,,,,,,,19/02/2021 15:25:23,,,,Companies involved in insurance brokerage and intermediary in Serbia,,,,,,,,,,,,,,,,,,,,,,,,,
24502,HR03,,Insurance Brokers,G:\HRINSBRO\,1000,0,Regional,False,3,2,36,PWFINSER47H,,,Insurance Brokers,Insurance Brokers Industry,,Fina,Serv,,,,,,,,,,19/02/2021 15:28:29,,Companies involved in insurance brokerage and intermediary in Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,
24503,CZR05,,Insurance Brokers,G:\CZINSBRO\,1000,0,Regional,False,3,2,39,PWFINSER47I,,,Insurance Brokers,Insurance Brokers Industry,,Fina,Serv,,,,,,,,,,19/02/2021 15:30:46,,Companies involved in insurance brokerage and intermediary Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,
27501,DEIB,,Insurance Brokers,G:\DEINSBRO\,1000,0,Regional,False,3,2,58,PWSERSEM68A,,,Insurance Brokers Companies,Insurance Brokers Industry,,Cons,Insu,,,,,,,,,,18/07/2023 14:21:28,,Insurance Brokers Germany,,Insurance Brokers,,,,,,,,,,,,,,,,,,,,,,,,,
29308,LV14,,Insurance Brokers,G:\LV14LV14\,100,100,Regional,False,3,2,83,PWFINSER47K,,,,,,Fina,Insu,,,,,,,,,,19/07/2024 12:51:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11637,PTIC,,IT Consultants,G:\PTITCNST\,1000,,Regional,False,3,2,117,PWINFSUR24A,portugal; portugeuse; europe; european; IT; information technology; technology;,,It Consultants,It Consultants Industry,,Info,Cons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24554,DE59,,IT Security,G:\DE59DE59\,1000,0,Regional,True,3,2,58,PWINFSUR10B,,,,,,Info,Secu,,,,,,,,,,09/03/2021 11:20:20,,,,GECO29 in English,,,,,,,,,,,,,,,,,,,,,,,,,
24035,BE59,,Jewellery,G:\BEJEWELL\,1000,0,Regional,False,3,2,19,PWCLOSPR26D,,,,,,Clot,Jewe,,,,,,,,,,24/06/2020 00:00:00,,Companies involved in the design; manufacture and retail of jewellery in Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,
22556,IN56,,Jewellery Manufacturing,G:\INJEWELL\,1000,0,Regional,False,3,1,69,PWCLOSPR26B,,,,,,Clot,Jewe,,,,,,,,,,19/12/2018 11:41:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23393,TR04,,Knitted Fabrics,G:\TRKNITTE\,1000,0,Regional,False,3,2,148,PWCLOPDR43D,,,Knitted Fabric Manufacturers,Knitted Fabrics Industry,,Clot,Mana,,,,,,,,,,23/10/2019 00:00:00,,Companies involved in knitted fabric manufacturing,,,,,,,,,,,,,,,,,,,,,,,,,,,
16841,DE15,Top 50 - Etikettenhersteller,Labelling Manufacturers,G:\PWGEBE01\,1000,,Regional,False,3,2,58,PWPRIPPR24A,,,,Top 50 - Etikettenhersteller Industry,,Aero,Acco,,,,,,,,,,03/08/2017 11:00:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26469,BE65,,Language Schools,G:\ECOLANG\,1000,10,Regional,False,3,1,19,PWSEREDM46A,language schools; german; french; english; dutch; ecole de langues; institute; institut; university;,,Language Schools,Language Schools Industry,,Educ,Scho,,,,,,,,,,18/03/2022 00:00:00,,The schools analysed in the report are specialised in the teaching of French or any other foreign languages.,,A language school is a school where one studies a foreign language. Classes at a language school are usually geared towards; for example; communicative competence in a foreign language. Language learning in such schools typically supplements formal education or existing knowledge of a foreign language.,,,,,,,,,,,,,,,,,,,,,,,,,
26525,PT53,,Language Schools,G:\PTLANSCH\,1000,0,Regional,False,3,2,117,PWSERTGR51C,,,Language School Companies,Language Schools Industry,,Educ,Scho,,,,,,,,,,01/04/2022 11:24:56,,Companies providing lanugage schooling,,,,,,,,,,,,,,,,,,,,,,,,,,,
23273,PT42,,Language Translation Services,G:\PTLANGTR\,1000,0,Regional,False,3,2,117,PWSEREDR33B,,,,,,Educ,Serv,,,,,,,,,,16/09/2019 00:00:00,,Companies involved in professional translating; interpreting and localisation services in Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,
24650,CZR7,,Language Translation Services,G:\CZLANGTR\,1000,0,Regional,False,3,2,39,PWSEREDR33C,,,Language Translation Services,Language Translation Services,,Educ,Serv,,,,,,,,,,13/04/2021 17:01:37,,Companies involved in professional translating; interpreting and localisation services in Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,
24651,EE01,,Language Translation Services,G:\EELANGTR\,1000,0,Regional,False,3,2,48,PWSEREDR33D,,,,,,Educ,Serv,,,,,,,,,,13/04/2021 17:03:45,,Companies involved in professional translating; interpreting and localisation services in Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,
24652,RO18,,Language Translation Services,G:\ROLANGTR\,1000,0,Regional,False,3,2,121,PWSEREDR33E,,,Language Translation Services,Language Translation Services,,Educ,Serv,,,,,,,,,,13/04/2021 17:05:40,,Companies involved in professional translating; interpreting and localisation services in Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,
24653,LT01,,Language Translation Services,G:\LTLANGTR\,1000,0,Regional,False,3,2,87,PWSEREDR33F,,,Language Translation Services,Language Translation Services,,Educ,Serv,,,,,,,,,,13/04/2021 17:07:03,,Companies involved in professional translating; interpreting and localisation services in Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,
24654,SK01,,Language Translation Services,G:\SKLANGTR\,1000,0,Regional,False,3,2,130,PWSEREDR33G,,,,,,Educ,Serv,,,,,,,,,,13/04/2021 17:08:20,,Companies involved in professional translating; interpreting and localisation services in Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,
24655,BE60,,Language Translation Services,G:\BELANGTR\,1000,0,Regional,False,3,2,19,PWSEREDR33H,,,Language Translation Services,Language Translation Services,,Educ,Serv,,,,,,,,,,13/04/2021 17:09:48,,Companies involved in professional translating; interpreting and localisation services in Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,
24656,HR04,,Language Translation Services,G:\HRLANGTR\,1000,0,Regional,False,3,2,36,PWSEREDR33I,,,G:\CLOREEUR\,G:\CLOREEUR\,,Educ,Serv,,,,,,,,,,13/04/2021 17:11:39,,Companies involved in professional translating; interpreting and localisation services in Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,
24657,HU05,,Language Translation Services,G:\HULANGTR\,1000,0,Regional,False,3,2,67,PWSEREDR33J,,,Language Translation Services,Language Translation Services,,Educ,Serv,,,,,,,,,,13/04/2021 17:13:02,,Companies involved in professional translating; interpreting and localisation services in Hungary,,,,,,,,,,,,,,,,,,,,,,,,,,,
