ReportId,RepCode,Name - Native,Name - English,Dir,PPA_Cutoff,Top_Cutoff,Type,Restrictions?,Region,SubRegionID,Country,NewCode,Keywords,Name_Native_Letter,Name_Native_Companies,Name_Native_Industry,Name_Native_Descriptive,Sect_Primary,Sect_Secondary,UK_Assoc1 to 20,PW_Assoc1 to 20,FR_Assoc1 to 20,IT_Assoc1 to 20,SP_Assoc1 to 20,NO_Assoc1 to 20,GE_Assoc1 to 20,RU_Assoc1 to 20,MultiCountry,Date_Last_Edited,Marketing_Description_Native,Marketing_Description_English,Report_Definition_Native,Report_Definition_English,Top3_1,Top3_2,Top3_3,Top20_1,Top20_2,Top20_3,Top20_4,Top20_5,Top20_6,Top20_7,Top20_8,Top20_9,Top20_10,Top20_11,Top20_12,Top20_13,Top20_14,Top20_15,Top20_16,Top20_17,Top20_18,Top20_19,Top20_20,AT_Assoc1 to 20
24922,XC43,,Storage & Racking Systems - Filstor,E:\PRIVXC43\,1000,20,Private,True,1,8,1,UKFURPDP46X,shelving;racking;storage;pallet racking;mezzanine;partitioning;industrial shelving;container;workshop;bench;trolley;locker;cabinet;workplace;flooring,UK,Storage & Racking Systems,,,Offi,Supp,,,,,,,,,,12/04/2019 00:00:00,,companies manufacturing and supplying storage; shelving and racking systems,,Companies manufacturing and supplying industrial storage systems such as shelving for warehouses and pallet racking.,,,,,,,,,,,,,,,,,,,,,,,,,
26529,XF32,,Street Furniture - Langley mkt,E:\PRIVXF32\,1000,100,Private,True,1,8,1,UKLEIEQP40X,bollards;street furniture;seating;litter bins;seats;steel;shelters;planters;benches;barrier;traffic,UK,Street Furniture companies,,,Buil,Supp,,,,,,,,,,21/11/2017 00:00:00,,companies manufacturing; supplying and installing road barriers; signs; bins; street lamps; shelters and bollards,,Street furniture is a collective term for objects and pieces of equipment installed along streets and roads for various purposes. It includes benches; traffic barriers; bollards; post boxes; phone boxes; streetlamps; traffic lights; traffic signs; bus stops; tram stops; taxi stands; public lavatories; fountains; watering troughs; memorials; public sculptures; and waste receptacles.,,,,,,,,,,,,,,,,,,,,,,,,,
26483,XF06,,Structural & Civil Engineering Consultancy - CWP,E:\PRIVXF06\,1000,50,Private,True,1,8,1,UKENGSUP37X,engineering;structural;engineers;civil;design;consulting;construction;steel;structural engineers;planning,UK,Structural & Civil Engineering Consultancy companies,,,Buil,Cons,,,,,,,,,,03/03/2022 00:00:00,,companies providing consultancy; planning and advice for civil and structural projects,,Consulting civil engineers provide expert advice on the design; planning and management of civil construction projects; covering all types of residential and commercial construction; particularly in the area of large; public infrastructure projects.,,,,,,,,,,,,,,,,,,,,,,,,,
28886,XM57,,Teaching Agencies - ee,E:\PRIVXM57\,1000,50,Private,True,1,8,1,UKSERREP92X,teaching jobs;recruitment;education;teachers;jobs;teacher jobs;teaching;supply teaching;uk;schools,UK,Teaching Agencies,,,Educ,Supp,,,,,,,,,,24/06/2021 00:00:00,,companies supplying teachers to schools and other educational establishments,,A substitute teacher is a person who teaches a school class when the regular ....Teachers employed through agencies,,,,,,,,,,,,,,,,,,,,,,,,,
138,CO05,,Technology Consultants,E:\Compcons\,1500,100,Private,True,1,8,1,UKINFSUM24A,software;consultancy;business intelligence;microsoft;services;computer;consultant;consultants;consulting;consultancy;it services;managed services;cloud;networks;it consultant,UK,Technology Consulting companies,,,Cons,Mana,,,,,,,,,,04/06/2019 11:11:16,,companies providing consulting and outsourcing across managed services and it infrastructure,,In management; information technology consulting (also called IT consulting; computer consultancy; business and technology services; computing consultancy; technology consulting; and IT advisory) is a field of activity focused on advising organisations on how best to use information technology (IT) in achieving their business objectives.,1613,148,180,161,1515,1619,149,168,753,146,737,633,160,1388,10405,156,182,178,4957,6118,16823,9996,13624,,
27423,XK36,,Technology Enabled Care - Chiptech,E:\PRIVXK36\,1000,0,Private,True,1,8,1,UKSERSYP70X,telecare;technology enabled care;community alarm service;elderly care,UK,Technology Enabled Care companies,,,Heal,Equi,,,,,,,,,,25/02/2019 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27514,XK87,,Telematics - Scorpion,E:\PRIVXK87\,1000,40,Private,True,1,8,1,UKAUTPDP19X,vehicle tracking;fleet management;gps;tracking;fleet;telematics;safety;fleet tracking;asset tracking;map,UK,Telematics companies,,,Moto,Serv,,,,,,,,,,31/05/2019 00:00:00,,companies producing and supplying vehicle telematics and gps systems,,Telematics is an interdisciplinary field that encompasses telecommunications; vehicular technologies; road transportation; road safety; electrical engineering (sensors; instrumentation; wireless communications; etc.); and computer science (multimedia; Internet; etc.). Telematics can involve any of the following,,,,,,,,,,,,,,,,,,,,,,,,,
27036,XI35,,Theatrical Production - TAG,E:\PRIVXI35\,1000,75,Private,True,1,8,1,UKHOSERP5X,theatre;london;west end;drama;uk;plays;education;events;theater;music,UK,Theatre Production Companies,,,Leis,Ente,NT36;ZI49,,,,,,,,,20/03/2019 00:00:00,,companies involved in theatrical production,,A theatrical production is any work of theatre; such as a staged play; musical; comedy or drama produced from a written book or script. These works are protected by common law or statuary copyright unless in the public domain,,,,,,,,,,,,,,,,,,,,,,,,,
29511,EGT6,,THX special report,E:\EGT6\,2300,100,Private,True,1,,,UKENGMAP103A,,,,,,Engi,Mana,,,,,,,,,,19/11/2024 09:51:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23410,X559,,Timber Fire Door Manufacturers - Gerda Security Products,E:\PRIVX559\,1000,100,Private,True,1,8,1,UKCONPSP50X,doors;fire door;security doors;joinery;roller shutters;acoustic doors;windows;timber doors;folding doors;industrial doors;doorset,UK,Timber Fire Door Manufacturing companies,,,Buil,ElFi,,,,,,,,,,22/02/2019 00:00:00,,companies manufacturing and supplying fire doors and doorsets,,a fire-resistant door to prevent the spread of fire. a door to the outside of a building used only as an emergency exit.,,,,,,,,,,,,,,,,,,,,,,,,,
27640,XL47,,Top 500 Accountants - mac,E:\PRIVXL47\,500,50,Private,True,1,8,1,UKFINSEP117X,accountants;accountant;accountancy;tax;vat;payroll;chartered accountants;audit;bookkeeping;personal tax,UK,Top 500 Accountants,,,Cons,Mana,,,,,,,,,,11/05/2021 00:00:00,,companies providing accountancy services,,Accounting; or accountancy; is the measurement; processing and communication of financial information about economic entities. Accounting measures the results of an organisations economic activities and conveys this information to a variety of users including investors; creditors; management; and regulators.,,,,,,,,,,,,,,,,,,,,,,,,,
26838,XH07,,Tour Operators - Solmar,E:\PRIVXH07\,1500,40,Private,True,1,8,1,UKHOSTRP35X,holidays;travel;tours;holiday;short breaks;cruise;cheap flights;family holidays;travel.hotel;airline;flight;coach;overseas;exploration;worldwide,UK,Tour Operators companies,,,Leis,Trav,,,,,,,,,,12/12/2019 00:00:00,,companies providing tours and tailor-made holidays,,A tour operator typically combines tour and travel components to create a holiday. They prepare itinerary. The most common example of a tour operators product would be a flight on a charter airline plus a transfer from the airport to a hotel and the services of a local representative; all for one price. Niche tour operators may specialise in destinations; e.g. Italy; activities and experiences; e.g. skiing; or a combination thereof.,,,,,,,,,,,,,,,,,,,,,,,,,
26410,XE71,,Traffic Management - Ventbrook,E:\PRIVXE71\,1000,50,Private,True,1,8,1,UKCONTCP148X,traffic management;traffic;barriers;traffic safety;road;safety;road sign;signs;street;road;lights;surfacing;tarmac;highway;bollard;barrier;road marking;lanes;pedestrian,UK,Traffic Management companies,,,Elec,Etrc,,,,,,,,,,28/10/2021 00:00:00,,companies providing traffic management services and equipment,,Traffic management is a key branch within logistics. It concerns the planning; control and purchasing of transport services needed to physically move vehicles,,,,,,,,,,,,,,,,,,,,,,,,,
24892,XC29,,Training Providers - Thelpi,E:\PRIVXC29\,2000,30,Private,True,1,8,1,UKSERTGP17X,training;apprenticeship;education;courses;management;nvq;learning;consultancy;engineering;coaching;coach;course;safety,UK,Training Providers,,,Educ,Trai,,,,,,,,,,18/09/2019 00:00:00,,companies providing training and development for businesses and individuals,,Training is teaching; or developing in oneself or others; any skills and knowledge that relate to specific useful competencies. Training has specific goals of improving ones capability; capacity; productivity and performance. It forms the core of apprenticeships and provides the backbone of content at institutes of technology (also known as technical colleges or polytechnics).,,,,,,,,,,,,,,,,,,,,,,,,,
23140,TPF1,,Training Providers & Further Education,E:\TPF1\,2000,100,Private,True,1,,,UKSEREDP38A,,,,,,Educ,Trai,,,,,,,,,,30/07/2019 15:31:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29803,TIV2,,Transport Consultants - Velocity report,E:\TIV2\,300,20,Private,True,1,,,UKAUTSEP36A,,,,,,Cons,Tran,,,,,,,,,,25/06/2025 12:16:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27109,XI57,,Travel Insurance - Rush,E:\PRIVXI57\,1000,50,Private,True,1,8,1,UKFINSEP101X,travel insurance;insurance;holiday insurance;annual travel insurance;backpackers insurance;ski insurance;car insurance;insureandgo;backpacker insurance;tour,UK,Travel Insurance companies,,,Fina,Insu,,,,,,,,,,21/03/2017 00:00:00,,companies providing all types of travel insurance to protect against unforeseen events or circumstances,,Travel insurance is insurance that is intended to cover medical expenses; trip cancellation; lost luggage; flight accident and other losses incurred while traveling; either internationally or domestically.,,,,,,,,,,,,,,,,,,,,,,,,,
27052,XI40,,Tyre Dealers - tyre shack,E:\PRIVXI40\,3000,100,Private,True,1,8,1,UKAUTDLP28X,tyres;tyre;exhausts;batteries;car tyres;fast fit;kwik fit;autocentre;fastfit;garage;tyre dealer;tyre supplier;tyre wholesaler,UK,Tyre Dealers companies,,,Moto,Deal,,,,,,,,,,10/07/2019 00:00:00,,companies retailing and supplying all types of motor vehicle tyres,,Providing and fitting of all types of tyres; retailing; supplying and fitting tyres to motor vehicles,,,,,,,,,,,,,,,,,,,,,,,,,
14713,UKT2,,UK Top 200,E:\Uktop2\,200,100,Private,True,1,8,1,UKSERSER99D,,UK,,,,Aero,Acco,,,,,,,,,,23/06/2021 14:13:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26894,XH40,,Utility Brokers & Consultants - eaa,E:\PRIVXH40\,1000,100,Private,True,1,8,1,UKENESUP12X,energy;energy procurement;energy management;energy purchasing;electricity suppliers;electricity;brokers;gas;carbon management;utility;utilities;gas;water;consultants;expense,UK,Utility Broking companies,,,Ener,Elty,,,,,,,,,,09/01/2020 00:00:00,,companies assisting clients in procuring energy rates from energy wholesalers,,Energy Brokers are at times confused to be thought of as the entity that supplies the energy; however; they are typically a middle-man assisting clients in procuring electric or natural gas rates from energy wholesalers/suppliers. Since electricity and natural gas are commodities; prices change daily with the market.,,,,,,,,,,,,,,,,,,,,,,,,,
28701,XL62,,Utility Brokers & Consultants - FPU,E:\PRIVXL62\,1000,100,Private,True,1,8,1,UKENESUP16X,energy;energy procurement;energy management;energy purchasing;electricity suppliers;electricity;brokers;gas;carbon management;utility;utilities;gas;water;consultants;expense,UK,Utility Broking companies,,,Ener,Elty,,,,,,,,,,09/01/2020 00:00:00,,companies assisting clients in procuring energy rates from energy wholesalers,,Energy Brokers are at times confused to be thought of as the entity that supplies the energy; however; they are typically a middle-man assisting clients in procuring electric or natural gas rates from energy wholesalers/suppliers. Since electricity and natural gas are commodities; prices change daily with the market.,,,,,,,,,,,,,,,,,,,,,,,,,
26653,XF98,,Valve Manufacturers & Suppliers - Oventrop,E:\PRIVXF98\,1000,100,Private,True,1,8,1,UKMETPDP23X,valves;valve;ball valves;engineering;actuator;check;butterfly valve,UK,Valve Manufacturers & Suppliers,,,Meta,Prod,,,,,,,,,,21/04/2020 00:00:00,,companies manufacturing and supplying all types of valves and actuators,,A valve is a device that regulates; directs or controls the flow of a fluid (gases; liquids; fluidized solids; or slurries) by opening; closing; or partially obstructing various passageways. Valves are technically valvesfittings; but are usually discussed as a separate category. In an open valve; fluid flows in a direction from higher pressure to lower pressure. The word is derived from the Latin valva; the moving part of a door; in turn from volvere; to turn; roll.,,,,,,,,,,,,,,,,,,,,,,,,,
27159,XI80,,Vaping - Riot labs,E:\PRIVXI80\,1000,50,Private,True,1,8,,UKLEIEQP47X,vape;vaping;liquid;cigarette;vaper;vapour,UK,Vaping companies,,,Heal,Supp,,,,,,,,,,05/09/2022 00:00:00,,companies manufacturing; supplying and retailing all types of vaping products,,An electronic cigarette or e-cigarette[note 1] is a handheld electronic device that creates an aerosol by heating a liquid. The user then inhales the aerosol.[2] Using e-cigarettes is sometimes called vaping.[4] The liquid in the e-cigarette; called e-liquid;[5] is usually made of nicotine; propylene glycol; glycerine; and flavorings.[6] Not all e-liquids contain nicotine,,,,,,,,,,,,,,,,,,,,,,,,,
28995,XN20,,Vehicle Breakdown & Recovery - RNW,E:\PRIVXN20\,1000,100,Private,True,1,8,1,UKAUTSEP32X,recovery;breakdown;vehicle;accident;vehicle recovery;assistance;commercial;repairs;mot;vehicles,UK,Vehicle Breakdown & Recovery companies,,,Moto,Serv,,,,,,,,,,15/02/2019 00:00:00,,companies providing vehicle breakdown and recovery services,,Vehicle recovery is the recovery of any vehicle to another place; generally speaking with a commercial vehicle known as a recovery vehicle; tow truck or spectacle lift.,,,,,,,,,,,,,,,,,,,,,,,,,
29573,HCV5,,Vita health targets,E:\HCV5\,200,20,Private,True,1,,,UKHEACSP113A,,,,,,Heal,HeMe,,,,,,,,,,17/01/2025 08:56:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29161,XP02,,Warehouse Management Systems - Heavey,E:\PRIVXP02\,1000,100,Private,True,1,8,1,UKINFSOP83X,warehouse;software;wms;logistic;mobile;fulfilment;freight;purchase order;stock;inventory;shipping;pick and pack;location;yard management,UK,Warehouse Management Systems,,,Info,Soft,,,,,,,,,,04/05/2021 00:00:00,,companies developing warehouse management systems and software for the transport industry,,A warehouse management system (WMS) is a software application; designed to support warehouse or distribution center management and staff.,,,,,,,,,,,,,,,,,,,,,,,,,
27082,XI50,,Water Softeners - FDI,E:\PRIVXI50\,1000,20,Private,True,1,8,1,UKCHECHP29X,water softeners;filters;reverse osmosis;water filter;water softener;uk;water filters;domestic water softeners;reverse osmosis water filters;cartridges,UK,Water Softener companies,,,Envi,Wast,CI91;CI90,EN02W,,,,,,,,14/08/2015 00:00:00,,companies supplying water softeners,,Water softening is the removal of calcium; magnesium; and certain other metal cations in hard water. The resulting soft water is more compatible with soap and extends the lifetime of plumbing. Water softening is usually achieved using lime softening or ion-exchange resins.,,,,,,,,,,,,,,,,,,,,,,,,,
26731,XG45,,Water Treatment Chemicals - DWB,E:\PRIVXG45\,1000,50,Private,True,1,8,1,UKCHECHP27X,water treatment;legionella;chemicals;cleaning;uk;biocides;effluent treatment;legionnaires disease;disinfection;hygiene,UK,Water Treatment Chemicals companies,,,Envi,Wast,,,,,,,,,,13/12/2017 00:00:00,,companies manufacturing and supplying water treatment chemicals,,Water purification is the process of removing undesirable chemicals; biological contaminants; suspended solids and gases from water. The goal is to produce water fit for a specific purpose,,,,,,,,,,,,,,,,,,,,,,,,,
27557,XL08,,Waterproofing Systems & Materials - WLT,E:\PRIVXL08\,1000,100,Private,True,1,8,1,UKCONTCP199X,waterproofing;rising damp;damp proofing;dry rot;tanking;concrete repair;epdm;woodworm;basement;building preservation;material;liquid,UK,Waterproofing Systems & Materials,,,Agri,Serv,,,,,,,,,,08/06/2021 00:00:00,,companies manufacturing and supplying waterproofing systems and materials,,is the process of making an object or structure waterproof or water-resistant so that it remains relatively unaffected by water or resisting the ingress of water under specified conditions,,,,,,,,,,,,,,,,,,,,,,,,,
29793,HPW2,,Wedding Venues,E:\HPW2\,500,50,Private,True,1,,,UKHOSERP7A,,,,,,Leis,Hosp,,,,,,,,,,17/06/2025 09:56:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29745,XR15,,Window Film Manufacturers & Suppliers - Ovaglas,E:\PRIVXR15\,1000,100,Private,True,1,,,UKCONPSP172X,window;film;glass;tint;blind;shade;automotive;residential;house;heat;glare;safety;security;,UK,Window Film Manufacture & Supply,,,Buil,Glas,,,,,,,,,,18/01/2021 00:00:00,,companies manufacturing; supplying and installing all types of window films,,Window film is a thin laminate film that can be installed to the interior or exterior of glass surfaces in automobiles and boats and also to the interior or exterior of glass in homes and buildings,,,,,,,,,,,,,,,,,,,,,,,,,
23954,X811,,Windows & Doors - MB Frames,E:\PRIVX811\,2400,100,Private,True,1,8,1,UKCONBCP23X,windows;doors;conservatories;double glazing;upvc;glass;glazing;pvcu;conservatory;window,UK,Windows & Doors companies,,,Buil,Glas,,,,,,,,,,12/12/2019 00:00:00,,companies manufacturing; installing and supplying all types of windows and doors,,Includes manufacturers; suppliers and installers of all types of windows and doors. Includes conservatories; but excludes doors for cupboards and other furniture.,,,,,,,,,,,,,,,,,,,,,,,,,
29795,XR24,,Windows & Doors - windows,E:\PRIVXR24\,2400,100,Private,True,1,8,1,UKCONBCP96X,windows;doors;conservatories;double glazing;upvc;glass;glazing;pvcu;conservatory;window,UK,Windows & Doors companies,,,Buil,Glas,,,,,,,,,,10/01/2024 00:00:00,,companies manufacturing; installing and supplying all types of windows and doors,,Includes manufacturers; suppliers and installers of all types of windows and doors. Includes conservatories; but excludes doors for cupboards and other furniture.,,,,,,,,,,,,,,,,,,,,,,,,,
3,AA09,,Agricultural Supplies,E:\Agbussc\,1000,100,Regional,True,1,8,1,UKAGREPM5A,farming;scotland;barley;arable;construction;duncrahill stud;mulch;reconditioned pallets;sports horse;wheat,Scotland,Agri-Business (Scotland) companies,,,Agri,Supp,AA30;AA37,FAPR,,,,,,,,29/03/2011 00:00:00,,,,,9,22,21,43,7,16781,14,16780,23,16,20,13,4802,5148,,,,,,,,,,,
21940,FN93,,Antique & Fine Art Dealers,E:\Artlond\,1000,100,Regional,True,1,,,UKFURRSR26B,art;antique;london;paintings;furniture,London,,,,Furn,Furn,,,,,,,,,,06/03/2018 13:49:40,,,,An antique dealer works primarily in the buying and selling of antique items. They work for an antique company; an auction house; through a store; or on an independent basis.,,,,,,,,,,,,,,,,,,,,,,,,,
1155,NT12,,Architects,E:\Archscot\,1000,20,Regional,True,1,8,1,UKCONTCM3A,architects in Scotland,Scotland,Architects - Scotland companies,,,Buil,Serv,CS07;EG24,,,,,,,,,15/11/2012 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,FIN1,,Bakery,E:\Bakerni\,1000,20,Regional,True,1,8,1,UKFOOBKRN1,northern ireland;potato farls;baked goods;belfast;breads;confectionery;crab;domain name registration;email;email address,Northern Ireland,Bakery - Northern Ireland companies,,,Food,Bake,FI04;FI83,BAK1,,,,,,,,12/11/2013 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,CSN4,,Builders Merchants,E:\Buildni\,1000,100,Regional,True,1,8,1,UKCONPSRN4,doors;hinges;belfast;northern ireland;hardware;timber;avocet;composite;diy;friction;builders;merchants;materials,Northern Ireland,Builders Merchants - Northern Ireland companies,,,Buil,Prod,,,,,,,,,,04/02/2011 00:00:00,,companies supplying all types of building materials,,a supplier of construction materials,,,,,,,,,,,,,,,,,,,,,,,,,
1212,NT70,,Building Contractors,E:\Bcscot\,1000,50,Regional,True,1,8,1,UKCONBCM8A,construction;building;refurbishment;builders;commercial;education;new build;homes;design;development,Scotland,Building Contractors (Scotland),,,Buil,cont,CS15;CS30,,,,,,,,,29/11/2013 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,EL24,,Burglar & Intruder Alarms,E:\Burgsc\,1000,50,Regional,True,1,8,1,UKSERSYM4A,cctv;access control;intruder alarms;fire alarms;security;security systems;business security;intruder alarm;scotland;residential security,Scotland,Burglar & Intruder Alarms (Scotland) companies,,,Secu,Equi,SV57;EL02,SECU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16788,CDEM,,Car Dealers,E:\CDEM\,1000,100,Regional,True,1,8,,UKAUTDLMEM,,East Midlands,Car Dealers - East Midlands companies,,,Tran,Tran,,,,,,,,,,15/11/2016 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18298,TI30,,Car Dealers,E:\Carscot\,1000,50,Regional,True,1,8,,UKAUTDLR30B,car dealers;scotland;motor dealer;dealership;garage;new cars;used cars;motor industry;cars,Scotland,Car Dealers (Scotland),,,Tran,Deal,,,,,,,,,,23/06/2017 09:54:40,,companies retailing new and used motor vehicles in Scotland,,A car dealership or vehicle local distribution is a business that sells new or used cars at the retail level; based on a dealership contract with an automaker or its sales subsidiary. It employs automobile salespeople to sell their automotive vehicles. It may also provide maintenance services for cars; and employ automotive technicians to stock and sell spare automobile parts and process warranty claims.,,,,,,,,,,,,,,,,,,,,,,,,,
1186,NT44,,Care Homes,E:\Carhom\,300,50,Regional,True,1,8,1,UKHEACSN8C,care homes;care home;care;residential care;nursing home;care homes uk;elderly care;elderly;respite care;care home uk,Scotland,Care Homes - Scotland companies,,,Heal,Resi,,,,,,,,,,10/03/2021 16:13:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1206,NT64,,Care Homes,E:\Carea\,1000,25,Regional,True,1,8,1,UKHEACSN8B,care homes;care home;care;residential care;nursing home;care homes uk;elderly care;elderly;respite care;care home uk,East Anglia,Care Homes - East Anglian companies,,,Heal,Resi,,,,,,,,,,21/10/2013 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22321,HPLO,,Caterers,E:\HPLO\,1000,100,Regional,True,1,,,UKHOSSTN11D,catering;london;caterers;school;event;,London,London Catering companies,,,Leis,Cate,,,,,,,,,,15/10/2018 14:46:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12667,NT89,,Commercial Cleaning,E:\cleanni\,1000,100,Regional,True,1,8,1,UKSERCGN89,cleaning;office cleaning;window cleaning;cleaning services;contract cleaning;commercial cleaning;carpet cleaning;industrial cleaning;uk;london,Northern Ireland,Commercial Cleaning (NI) companies,,,Clea,cont,,,,,,,,,,17/07/2014 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18299,SV77,,Commercial Property Agents,E:\CPAL\,1000,50,Regional,True,1,,,UKSERPTR20B,commercial property;agents;estate;letting;london;property;properties;business property,London,Commercial Property Agents (London),,,Prop,Serv,,,,,,,,,,23/06/2017 10:05:35,,companies providing commercial property sales; rental and advice on property in London,,The term commercial property (also called commercial real estate; investment or income property) refers to buildings or land intended to generate a profit; either from capital gain or rental income.,,,,,,,,,,,,,,,,,,,,,,,,,
392,CZ56,,Concrete Products,E:\Conpscot\,1000,80,Regional,True,1,8,1,UKCONPSN56,concrete;concrete scotland;cement;cement scotland;precast;construction;building,Scotland,Concrete Products (Scotland) companies,,,Buil,Conc,CS27;CZ79,CEMG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173,NT30,,Couriers,E:\Courlon\,1000,50,Regional,True,1,8,1,UKTRASEN30,couriers;courier;delivery;parcel;package;express,London,London Courier companies,,,Tran,Road,,,,,,,,,,29/09/2020 15:18:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18291,MI95,,Digital Agencies,E:\Diglond\,1000,100,Regional,True,1,8,,UKMEDCMR12B,digital marketing;seo;optimization;search engine;marketing;london;media;digital;technology;internet;online;mobile;brand;brands;data,London,Digital Agencies (London),,,Medi,Mark,,,,,,,,,,26/06/2017 15:45:57,,companies providing all types of digital marketing in London,,Digital marketing (also known as data-driven marketing) is an umbrella term for the marketing of products or services using digital technologies; mainly on the Internet; but also including mobile phones; display advertising; and any other digital medium,,,,,,,,,,,,,,,,,,,,,,,,,
18341,MI96,,Digital Technology,E:\Digtech\,1500,100,Regional,True,1,8,,UKINFSOR37B,digital;technology;london;software;it;cloud;infrastructure;new media;computer games;interactive;app;apps;developer;development;it services;computer;tech city;media city;games;streaming;hardware;google,London,Digital Technology (London),,,Info,Soft,,,,,,,,,,10/07/2017 10:31:16,,companies operating in London designing; developing and producing all types of digital technology,,Digital technology definition; the branch of scientific or engineering knowledge that deals with the creation and practical use of digital or computerized devices; ..,,,,,,,,,,,,,,,,,,,,,,,,,
18309,EL97,,Electronics,E:\Elecwal\,1000,50,Regional,True,1,8,,UKELEETR31B,electronics;pcb;electronic manufacturing;wales,Wales,Electronics (Wales),,,Elec,Etrc,,,,,,,,,,26/06/2017 16:43:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23266,ELA3,,Estate & Letting Agents,E:\ELA3\,1000,100,Regional,True,1,,,UKSERPTN20E,letting;estate;agent;property;residential;leeds,Leeds,Estate & Letting Agents,,,Prop,Serv,,,,,,,,,,13/09/2019 14:51:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24156,ELA9,,Estate & Letting Agents,E:\ELA9\,500,100,Regional,True,1,,,UKSERPTR20L,estate;letting;property;house;selling;buying,South West,Estate & Letting companies,,,Prop,Serv,,,,,,,,,,17/09/2020 10:56:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490,SV99,,Estate Agents,E:\Estscot\,1000,90,Regional,True,1,8,1,UKSERPTN99,scotland;property;estate agents;rural building design;cycling;fishing;property to let;uk;business;estate agency,Scotland,Estate Agents (Scotland),,,Prop,Agen,SV37;CS44,,,,,,,,,27/01/2012 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502,SW01,,Estate Agents,E:\Estmid\,1000,80,Regional,True,1,8,1,UKSERPTN01,estate agents;property;estate agent;lettings;properties;commercial;estate agency;flats;mortgages;houses,Midlands,Estate Agents (Midlands),,,Prop,Agen,SV37;CS44,,,,,,,,,06/11/2012 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19563,EAEM,,Estate Agents,E:\EAEM\,1000,50,Regional,True,1,,,UKSERPTR20G,estate;agent;property;letting,East Midlands,,,,Prop,Agen,,,,,,,,,,07/09/2017 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218,NT76,,Fish Processing,E:\Fpscot\,1000,40,Regional,True,1,8,1,UKFOOFIM76,seafood;fish;scotland;haddock;smoked salmon;mackerel;salmon;smoked fish;cod;scampi,Scotland,Fish Processing - Scotland companies,,,Food,Fish,NT35;FI80,SEAF,,,,,,,,12/02/2014 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,FI83,,Food & Drink,E:\foodni\,1000,80,Regional,True,1,8,1,UKFOOGMR83,food;drink;ireland;Northern ireland;beverage;beverages;drinks;meals,Northern Ireland,Food & Drink - Northern Ireland companies,,,Food,Reta,,,,,,,,,,21/12/2011 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18361,AA99,,Forestry,E:\Forscot\,1000,50,Regional,True,1,8,,UKAGRFLR11B,forestry;tree;woodland;timber;sawmill;arboriculture;harvesting;scotland;,Scotland,Forestry (Scotland),,,Agri,Agri,,,,,,,,,,11/07/2017 13:54:05,,companies providing forestry services in Scotland,,Arboriculture /'??rb?r?k?lt??r/ is the cultivation; management; and study of individual trees; shrubs; vines; and other perennial woody plants. The science of arboriculture studies how these plants grow and respond to cultural practices and to their environment.,,,,,,,,,,,,,,,,,,,,,,,,,
16738,FDSC,,Funeral Directors,E:\FDSC\,1000,100,Regional,True,1,8,,UKSERPTNSC,,Scotland,Funeral Directors (Scotland),,,Fune,Serv,,,,,,,,,,02/11/2016 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24178,DR77,,Gin Producers,E:\Ginscot\,150,50,Regional,True,1,,,UKDRIALR21B,gin;distill;scotland;brew;alcohol;spirit;vodka;whisky,Scotland,Scottish Gin Producing companies,,,Drin,Alco,,,,,,,,,,29/09/2020 14:35:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
